Department,LPO NO,Check,x,NAME OF THE SUPPLIER, AMOUNT ,Date,TENDER NO.
Airticket,10159,10159,TRUE,African Touch Safaris Ltd.," 25,890.00 ",29-Jul-2021,RBA/EP/AIRTICKETS/613/338/2021
Airticket,10160,10160,TRUE,Kenya Airways ," 19,710.00 ",16-Jul-2021,RBA/EP/AIRTICKETS/613/337/2021
Airticket,10161,10161,TRUE,Kenya Airways ," 53,680.00 ",16-Jul-2021,RBA/EP/AIRTICKETS/613/331/2021
Airticket,10162,10162,TRUE,Kenya Airways ," 41,150.00 ",10-Aug-2021,RBA/EP/AIRTICKETS/613/336/2021
Airticket,10163,10163,TRUE,Fly High Agency Ltd," 53,735.00 ",31-Aug-2021,RBA/EP/AIRTICKETS/613/335B/2021
Airticket,10164,10164,TRUE,Cedars Travel Ltd," 273,248.00 ",13-Sep-2021,RBA/EP/AIRTICKETS/613/335/2021
Airticket,10165,10165,TRUE,Attic Travels Ltd," 15,800.00 ",13-Sep-2021,RBA/EP/AIRTICKETS/613/334/2021
Airticket,10166,10166,TRUE,Splash World Ltd," 415,000.00 ",13-Sep-2021,RBA/EP/AIRTICKETS/613/333/2021
Airticket,10167,10167,TRUE,Magical Holidays Ltd," 191,300.00 ",20-Sep-2021,RBA/EP/AIRTICKETS/613/332/2021
Airticket,10168,10168,TRUE,Quattro Travels LTD," 135,760.00 ",23-Sep-2021,RBA/EP/AIRTICKETS/613/330B/2021
Airticket,10169,10169,TRUE,Rosma Travels Ltd," 464,340.00 ",23-Sep-2021,RBA/EP/AIRTICKETS/613/331/2021
Airticket,10170,10170,TRUE,Entrada Tours & Travel Ltd," 23,600.00 ",23-Sep-2021,RBA/EP/AIRTICKETS/613/330/2021
Airticket,10171,10171,TRUE,Fly Beyond Africa Ltd," 46,800.00 ",23-Sep-2021,RBA/EP/AIRTICKETS/613/329/2021
Airticket,10172,10172,TRUE,Kenya Airways ," 61,505.00 ",25-Sep-2021,RBA/EP/AIRTICKETS/613/328/2021
Airticket,10173,10173,TRUE,Kenya Airways ," 52,420.00 ",28-Sep-2021,RBA/EP/AIRTICKETS/613/327/2021
Airticket,10174,10174,TRUE,African Touch Safaris Ltd.," 14,100.00 ",25-Sep-2021,RBA/EP/AIRTICKETS/613/326/2021
Airticket,10175,10175,TRUE,Kenya Airways ," 29,180.00 ",23-Sep-2021,RBA/EP/AIRTICKETS/613/325/2021
Airticket,10176,10176,TRUE,Tusmo Travels Ltd," 52,600.00 ",23-Sep-2021,RBA/EP/AIRTICKETS/613/324/2021
Airticket,10177,10177,TRUE,Longrock Tours Travel," 12,000.00 ",1-Oct-2021,RBA/EP/AIRTICKETS/613/323/2021
,Missing,10178,FALSE,,,0-Jan-1900,
Airticket,10179,10179,TRUE,Tondwe Africa Group Ltd.," 19,075.00 ",4-Oct-2021,RBA/EP/AIRTICKETS/613/322/2021
Airticket,10180,10180,TRUE,African Touch Safaris Ltd.," 48,000.00 ",8-Oct-2021,RBA/EP/AIRTICKETS/613/321/2021
Airticket,10181,10181,TRUE,African Touch Safaris Ltd.," 63,655.00 ",26-Oct-2021,RBA/EP/AIRTICKETS/613/320/2021
Airticket,10182,10182,TRUE,African Touch Safaris Ltd.," 25,810.00 ",8-Oct-2021,RBA/EP/AIRTICKETS/613/319/2021
Airticket,10183,10183,TRUE,Kenya Airways ," 42,915.00 ",26-Oct-2021,RBA/EP/AIRTICKETS/613/318/2021
Airticket,10184,10184,TRUE,Tondwe Africa Group Ltd.," 69,565.00 ",26-Oct-2021,RBA/EP/AIRTICKETS/613/317/2021
Airticket,10185,10185,TRUE,Splash World Ltd," 87,800.00 ",27-Oct-2021,RBA/EP/AIRTICKETS/613/316/2021
Airticket,10186,10186,TRUE,African Touch Safaris Ltd.," 64,450.00 ",27-Oct-2021,RBA/EP/AIRTICKETS/613/315/2021
Airticket,10187,10187,TRUE,Kenya Airways ," 106,625.00 ",29-Oct-2021,RBA/EP/AIRTICKETS/613/312/2021
Airticket,10188,10188,TRUE,Twende Worldwide Ltd," 648,960.00 ",29-Oct-2021,RBA/EP/AIRTICKETS/613/313/2021
Airticket,10189,10189,TRUE,Attic Travels Ltd," 455,690.00 ",17-Sep-2021,RBA/EP/AIRTICKETS/613/310/2021
Airticket,10190,10190,TRUE,African Touch Safaris Ltd.," 99,515.00 ",1-Nov-2021,RBA/EP/AIRTICKETS/613/292/2021
Airticket,10191,10191,TRUE,Rosma Travels Ltd," 269,310.00 ",1-Nov-2021,RBA/EP/AIRTICKETS/613/312/2021
Airticket,10192,10192,TRUE,African Touch Safaris Ltd.," 112,200.00 ",29-Oct-2021,RBA/EP/AIRTICKETS/613/311/2021
Airticket,10193,10193,TRUE,Beyond Travel Ltd," 19,300.00 ",1-Nov-2021,RBA/EP/AIRTICKETS/613/310/2021
Airticket,10194,10194,TRUE,Splash World Ltd," 267,920.00 ",1-Nov-2021,RBA/EP/AIRTICKETS/613/309/2021
Airticket,10195,10195,TRUE,Entrada Tours & Travel Ltd," 115,200.00 ",1-Nov-2021,RBA/EP/AIRTICKETS/613/308/2021
Airticket,10196,10196,TRUE,Raydoll Travels Ltd," 141,400.00 ",1-Nov-2021,RBA/EP/AIRTICKETS/613/307/2021
Airticket,10197,10197,TRUE,Super Eagles Travel Ltd," 29,800.00 ",11-Nov-2021,RBA/EP/AIRTICKETS/613/306/2022
Airticket,10198,10198,TRUE,Fly High Agency Ltd,"58,400.00",11-Nov-2021,RBA/EP/AIRTICKETS/613/305/2022
Airticket,10199,10199,TRUE,Magical Holidays Ltd,"408,480.00",2-Nov-2021,RBA/EP/AIRTICKETS/613/304/2021
Airticket,10200,10200,TRUE,Splash World Ltd,"196,800.00",11-Nov-2021,RBA/EP/AIRTICKETS/613/303/2021
Research,10201,10201,TRUE,Sawela Lodges,"369,800.00",10-Jun-2021,
ICT,10202,10202,TRUE,Freshers General Merchants,"44,600.00",28-Jun-2021,
HCDA,10203,10203,TRUE,Reevad Enterprises,"63,000.00",22-Jun-2021,
MC,10204,10204,TRUE,Psychological Health Services,"130,000.00",30-Jun-2021,
,Missing,10205,FALSE,,,0-Jan-1900,
CC,10206,10206,TRUE,Botinani Productions,"25,000.00",14-Jun-2021,
,Missing,10207,FALSE,,,0-Jan-1900,
,Missing,10208,FALSE,,,0-Jan-1900,
,Missing,10209,FALSE,,,0-Jan-1900,
,Missing,10210,FALSE,,,0-Jan-1900,
,Missing,10211,FALSE,,,0-Jan-1900,
,Missing,10212,FALSE,,,0-Jan-1900,
,Missing,10213,FALSE,,,0-Jan-1900,
,Missing,10214,FALSE,,,0-Jan-1900,
,Missing,10215,FALSE,,,0-Jan-1900,
HCDA,10216,10216,TRUE,Maanzoni Lodge,"100,000.00",4-Jun-2021,
HCDA,10217,10217,TRUE,Victoria Furnitures Ltd,"943,000.00",30-Jun-2021,
HCDA,10218,10218,TRUE,Fast Choice Ltd,"286,000.00",30-Jun-2021,
HCDA,10219,10219,TRUE,Antarc Limited,"140,360.00",30-Jun-2021,
HCDA,10220,10220,TRUE,Salano Reich Enterprises,"123,540.00",30-Jun-2021,
HCDA,10221,10221,TRUE,Victoria Furnitures Ltd,"491,260.00",30-Jun-2021,
HCDA,10222,10222,TRUE,Yamilor Limited,"79,000.00",30-Jun-2021,
Legal,10223,10223,TRUE,Chege Kibathi & Co. Advocates,"174,000.00",30-Jun-2021,
ICT,10224,10224,TRUE,Tandie enterprises Limited,"168,896.00",30-Jun-2021,
Legal,10225,10225,TRUE,Simba & Simba Advocates,"420,000.00",30-Jun-2021,
Legal,10226,10226,TRUE,Mwiti & Partners Advocates,"120,000.00",30-Jun-2021,
Legal,10227,10227,TRUE,Nyaanga & Mugisha Advocates,"185,000.00",30-Jun-2021,
Supervision,10228,10228,TRUE,Lake Naivasha Resort Ltd,"60,200.00",30-Jun-2021,
HCDA,10229,10229,TRUE,Postal Corporation of Kenya,"2,785.00",30-Jun-2021,
HCDA,10230,10230,TRUE,Postal Corporation of Kenya,"58,000.00",30-Jun-2021,
HCDA,10231,10231,TRUE,Kipevu Restaurant Ltd,"107,090.00",30-Jun-2021,
HCDA,10232,10232,TRUE,Kipevu Restaurant Ltd,"126,000.00",30-Jun-2021,
HCDA,10233,10233,TRUE,Kipevu Restaurant Ltd,"196,500.00",30-Jun-2021,
HCDA,10234,10234,TRUE,Koba Waters Limited,"44,000.00",30-Jun-2021,
Legal,10235,10235,TRUE,Software Technologies,"271,440.00",30-Jun-2021,
MC,10236,10236,TRUE,PineHill Consulting Limited,"384,000.00",30-Jun-2021,
ICT,10237,10237,TRUE,MFI Managed Document Solutions Limited,"101,488.26",30-Jun-2021,
,Missing,10238,FALSE,,,0-Jan-1900,
,Missing,10239,FALSE,,,0-Jan-1900,
,Missing,10240,FALSE,,,0-Jan-1900,
,Missing,10241,FALSE,,,0-Jan-1900,
,Missing,10242,FALSE,,,0-Jan-1900,
,Missing,10243,FALSE,,,0-Jan-1900,
,Missing,10244,FALSE,,,0-Jan-1900,
,Missing,10245,FALSE,,,0-Jan-1900,
,Missing,10246,FALSE,,,0-Jan-1900,
,Missing,10247,FALSE,,,0-Jan-1900,
,Missing,10248,FALSE,,,0-Jan-1900,
,Missing,10249,FALSE,,,0-Jan-1900,
,Missing,10250,FALSE,,,0-Jan-1900,
HCDA,10251,10251,TRUE,DT Dobie,"27,910.01",8-Sep-2021,
